ID;preco;nrQuartos;nrWC;Sala_estar_m2;lote_m2;nrAndares;vista;condicao;piso_m2;arrecadacao_m2;Ano_construcao;Ano_renovacao
2651;379900;5; 4 ;65;662; 2 ;0;3;252;0;1995;0
2652;738500;3; 3 ;53;541; 1 ;0;3;207;0;2005;0
2653;545000;4; 3 ;47;1043; 1 ;0;4;143;147;1967;0
2655;4668000;5; 7 ;224;1176; 1 ;4;3;434;1607;1983;2009
2656;170000;4; 1 ;45;1241; 1 ;0;4;110;233;1966;0
2657;616000;4; 3 ;58;1164; 2 ;0;3;224;0;1983;2009
2658;640000;3; 2 ;32;432; 1 ;0;3;124;0;1948;1994
2659;332000;3; 3 ;36;847; 1 ;0;3;114;87;1993;0
2661;380000;4; 3 ;50;3388; 2 ;0;3;194;0;1991;0
2663;1008000;4; 4 ;62;275; 2 ;0;3;185;197;2001;0
2664;669000;4; 3 ;63;3183; 2 ;0;5;243;0;1976;0
2665;260000;3; 2 ;30;1863; 1 ;0;2;104;40;1948;0
2666;854000;4; 3 ;73;3498; 1 ;0;3;223;223;1986;0
2667;605000;3; 3 ;47;968; 2 ;0;3;181;0;1985;0
2668;320000;3; 1 ;20;455; 2 ;0;3;77;0;1927;2011
2669;229950;3; 2 ;33;672; 1 ;0;3;127;0;1983;2009
2671;1170000;4; 3 ;60;563; 2 ;0;3;231;0;2000;0
2674;472000;3; 3 ;27;114; 3 ;0;3;106;0;2010;0
2675;198000;3; 2 ;33;661; 1 ;0;3;74;203;1980;0
2676;440000;4; 2 ;34;756; 2 ;0;4;131;0;1962;0
2677;506000;3; 2 ;51;693; 1 ;0;3;133;233;1961;2004
2678;382500;4; 3 ;51;637; 2 ;0;3;199;0;1993;0
2679;269500;2; 2 ;34;655; 1 ;0;4;85;180;1978;2000
2680;560000;3; 2 ;54;313; 1 ;1;5;105;390;1971;0
2681;840000;4; 4 ;90;1650; 2 ;0;3;281;247;1996;0
2682;479500;3; 3 ;53;417; 2 ;0;3;207;0;2008;0
2683;402000;3; 2 ;34;664; 1 ;0;3;91;147;1968;1997
2684;549000;2; 3 ;32;86; 3 ;0;3;124;0;2006;0
2685;449950;4; 3 ;57;343; 2 ;0;3;222;0;1999;0
2686;493000;4; 2 ;47;1647; 2 ;0;4;183;0;1975;0
2687;142500;4; 1 ;33;1197; 1 ;0;3;130;0;1948;1994
2688;250000;3; 2 ;27;552; 1 ;0;3;104;0;1998;2006
2689;729000;3; 1 ;37;346; 2 ;0;3;142;0;1908;1988
2690;465000;2; 3 ;33;128; 2 ;0;3;90;145;2006;0
2691;465000;2; 2 ;35;1734; 2 ;4;3;134;0;1943;1997
2692;280000;4; 3 ;45;649; 1 ;0;4;122;190;1988;0
2693;675000;6; 2 ;64;572; 1 ;3;3;123;457;1953;0
2695;809000;3; 3 ;60;695; 2 ;0;3;233;0;1988;2000
2696;400000;3; 3 ;50;1014; 2 ;0;3;193;0;1986;0
2697;310000;4; 2 ;43;540; 2 ;0;3;168;0;1956;2001
2698;435000;2; 1 ;29;342; 1 ;0;3;111;0;1928;1954
2699;465950;4; 3 ;54;621; 2 ;0;3;211;0;2001;0
2700;1538000;3; 3 ;67;684; 1 ;2;3;154;390;1958;2002
2701;253000;3; 2 ;20;594; 1 ;0;5;79;0;1945;0
2702;330000;3; 3 ;71;651; 2 ;0;3;274;0;2003;0
2703;554000;4; 1 ;26;639; 2 ;0;3;101;0;1946;0
2705;294999;4; 3 ;39;878; 2 ;0;3;149;0;1994;0
2706;1185001;3; 3 ;58;501; 2 ;0;5;225;0;1905;0
2707;752000;4; 3 ;68;934; 2 ;0;4;265;0;1991;0
2708;451000;4; 3 ;39;298; 2 ;0;3;150;0;2005;0
2709;725000;4; 3 ;61;675; 2 ;0;3;237;0;1994;0
2710;345000;4; 3 ;52;667; 1 ;0;4;133;257;1975;0
2711;206000;3; 1 ;31;630; 1 ;0;4;119;0;1967;0
2712;2027000;4; 4 ;95;2052; 2 ;3;5;229;520;1934;1979
2713;2475000;3; 4 ;101;445; 2 ;3;3;275;427;1993;0
2714;1728000;4; 3 ;86;1851; 1 ;0;4;167;617;1976;1992
2715;580000;5; 2 ;63;979; 1 ;0;4;139;387;1962;0
2716;430000;3; 1 ;23;648; 1 ;0;4;88;0;1950;1983
2717;720000;4; 3 ;62;1037; 2 ;0;3;190;180;1988;2000
2719;936000;3; 2 ;69;1118; 1 ;2;4;133;493;1952;0
2720;535000;4; 3 ;71;648; 2 ;0;3;276;0;2006;0
2721;286800;3; 3 ;33;324; 2 ;0;3;127;0;2011;0
2722;350000;2; 3 ;29;121; 3 ;0;3;113;0;2005;0
2723;345000;3; 3 ;39;201; 2 ;0;3;151;0;2007;0
2724;435000;3; 3 ;29;111; 2 ;0;3;97;50;2009;0
2725;1555000;3; 4 ;101;562; 2 ;3;3;266;467;2008;0
2727;461000;3; 4 ;64;565; 2 ;0;3;178;263;2006;0
2728;770000;3; 3 ;68;918; 2 ;0;3;262;0;1990;2009
2729;1384000;4; 4 ;100;1089; 1 ;3;3;242;533;1997;0
2730;330000;3; 3 ;37;2428; 2 ;0;3;144;0;2005;0
2731;322500;4; 3 ;42;608; 2 ;0;3;164;0;1994;0
2732;1600000;6; 5 ;141;20759; 2 ;3;3;545;0;2001;0
2733;475000;3; 2 ;39;759; 1 ;0;3;111;157;1977;2004
2734;250275;2; 1 ;18;1011; 1 ;0;4;71;0;1942;1982
2735;274500;3; 3 ;40;810; 1 ;0;4;119;133;1969;0
2736;284950;3; 1 ;23;965; 1 ;0;5;89;0;1960;0
2737;264950;4; 2 ;41;811; 1 ;0;5;95;240;1983;0
2739;913000;4; 3 ;85;952; 2 ;0;3;328;0;1999;0
2740;555000;3; 2 ;47;540; 1 ;0;5;101;307;1958;0
2741;711000;4; 2 ;46;972; 1 ;0;5;89;330;1948;1985
2742;403500;5; 3 ;84;1557; 1 ;0;4;217;397;1968;0
2743;975000;4; 3 ;99;3905; 1 ;0;3;241;530;1991;0
2744;253779;4; 2 ;47;864; 2 ;0;3;129;200;1947;2012
2745;384400;3; 4 ;39;125; 3 ;0;3;152;0;2008;0
2746;646000;5; 3 ;67;401; 1 ;0;3;149;407;1976;0
2748;764000;4; 3 ;65;714; 2 ;0;3;251;0;1997;0
2749;507000;5; 4 ;89;1462; 2 ;2;3;273;273;2002;0
2750;545500;3; 3 ;36;842; 2 ;0;4;122;67;1936;0
2751;450000;3; 2 ;27;367; 1 ;0;4;68;140;1928;0
2752;264000;4; 2 ;42;731; 1 ;0;4;97;247;1980;0
2753;650000;5; 2 ;29;405; 2 ;0;3;113;0;1926;2003
2754;365000;3; 3 ;61;604; 2 ;0;3;151;320;1991;0
2755;343566;2; 1 ;26;378; 1 ;0;3;99;0;1954;2005
2756;375000;3; 3 ;45;618; 2 ;0;3;176;0;1997;0
2757;295000;3; 2 ;32;781; 1 ;0;4;124;0;1966;0
2758;325000;3; 3 ;51;630; 1 ;0;4;115;307;1977;0
2759;265000;4; 2 ;48;639; 1 ;0;3;95;333;1963;2008
2760;562000;5; 3 ;65;1359; 2 ;0;3;252;0;1996;0
2761;540000;4; 3 ;48;3080; 2 ;0;4;185;0;1989;0
2763;279950;5; 2 ;50;645; 1 ;0;4;131;230;1970;0
2764;540000;3; 2 ;46;738; 1 ;0;5;128;183;1963;0
2765;310000;4; 3 ;62;1140; 1 ;0;4;157;307;1960;2001
2766;190000;1; 1 ;17;432; 1 ;0;3;65;0;1914;1996
2768;1400000;3; 2 ;47;495; 2 ;3;3;161;77;1937;1999
2770;455000;3; 2 ;27;1286; 1 ;0;3;106;0;1981;2013
2771;175000;2; 1 ;15;450; 1 ;0;3;59;0;1915;0
2772;650000;3; 2 ;68;843; 1 ;0;4;146;433;1981;0
2773;3000000;4; 5 ;113;1120; 2 ;4;5;347;333;1989;0
2774;192500;3; 1 ;25;772; 2 ;0;3;97;0;1900;2005
2775;239950;3; 2 ;39;621; 1 ;0;3;105;167;1978;0
2776;175000;6; 1 ;32;457; 2 ;0;3;101;83;1931;0
2777;850000;5; 4 ;80;2549; 1 ;0;5;212;367;1972;0
2778;410000;4; 2 ;46;945; 1 ;0;3;164;50;1961;2004
2779;570000;4; 3 ;53;606; 2 ;0;3;206;0;1996;0
2781;559000;2; 1 ;29;576; 1 ;1;4;95;60;1938;0
2783;568450;5; 4 ;76;5293; 2 ;0;4;293;0;1969;0
2784;240000;2; 1 ;16;983; 1 ;0;3;60;0;1942;1999
2785;574950;5; 4 ;73;900; 2 ;0;4;284;0;1980;0
2786;180000;3; 3 ;46;572; 2 ;0;3;179;0;1967;2011
2788;300000;3; 3 ;39;322; 2 ;0;3;153;0;2000;0
2789;630000;4; 3 ;65;849; 2 ;0;3;253;0;1996;0
2791;287500;4; 3 ;60;810; 1 ;0;4;143;327;1979;0
2792;688000;3; 3 ;80;1458; 2 ;0;3;311;0;1983;2009
2793;424000;3; 2 ;39;693; 1 ;0;3;105;167;1972;2002
2794;400000;3; 2 ;24;554; 2 ;0;4;86;33;1928;0
2795;620000;4; 3 ;44;691; 2 ;0;3;172;0;1987;2000
2796;300000;3; 1 ;21;693; 1 ;0;4;82;0;1971;0
2797;615000;5; 3 ;58;1086; 2 ;0;3;223;0;1978;0
2798;206000;2; 2 ;42;798; 2 ;0;3;164;0;1921;2000
2800;554000;5; 3 ;43;1027; 1 ;0;4;105;233;1961;2001
2801;825000;4; 4 ;89;881; 2 ;0;3;343;0;1938;2013
2802;855000;4; 3 ;51;367; 2 ;0;3;162;130;1918;0
2803;315000;3; 3 ;40;573; 2 ;0;3;156;0;1993;0
2804;299000;5; 3 ;52;842; 1 ;0;4;100;370;1968;0
2806;465000;3; 2 ;35;432; 1 ;2;3;77;217;1925;2011
2807;535000;3; 2 ;49;367; 2 ;0;3;191;0;2003;0
2809;515000;3; 4 ;32;128; 2 ;0;3;94;107;2007;0
2810;580000;4; 3 ;75;450; 2 ;0;3;293;0;2008;0
2811;309000;3; 3 ;35;116; 2 ;0;3;110;90;2010;0
2813;415000;4; 3 ;47;495; 2 ;0;3;182;0;2010;0
2815;820000;4; 3 ;74;767; 2 ;0;3;285;0;2008;0
2816;1399950;4; 3 ;90;904; 2 ;0;3;348;0;2005;0
2817;485000;2; 3 ;33;83; 3 ;0;3;127;7;2008;0
2818;482000;3; 4 ;32;101; 3 ;0;3;124;0;2008;0
2821;576000;3; 3 ;45;810; 1 ;0;4;87;323;1948;0
2822;378750;3; 3 ;50;270; 2 ;0;3;113;300;1909;2011
2823;269900;4; 2 ;36;788; 2 ;0;4;138;0;1968;0
2824;210000;3; 2 ;33;649; 1 ;0;3;130;0;1983;2009
2825;429900;4; 3 ;61;776; 2 ;0;3;238;0;1987;2000
2826;1525000;4; 4 ;84;462; 2 ;3;4;212;423;1927;0
2828;405000;2; 1 ;29;394; 1 ;0;4;113;0;1947;1988
2829;450000;3; 2 ;37;1008; 1 ;0;3;145;0;1955;2005
2831;661000;4; 3 ;58;725; 2 ;0;3;225;0;1998;2006
2833;464000;3; 1 ;31;326; 2 ;0;3;119;0;1900;2005
2835;659500;4; 3 ;61;1653; 1 ;0;4;168;250;1956;0
2836;200000;3; 2 ;26;751; 1 ;0;3;103;0;1960;2012
2837;280000;3; 2 ;42;3816; 1 ;0;4;161;0;1990;0
2838;1325000;4; 3 ;57;324; 3 ;0;4;220;0;1902;0
2839;346150;3; 2 ;50;648; 1 ;0;4;133;220;1966;0
2840;197500;3; 1 ;31;487; 2 ;0;5;120;0;1905;0
2841;799000;4; 3 ;60;712; 2 ;0;3;233;0;2001;0
2843;350000;2; 1 ;38;828; 1 ;0;5;77;257;1921;0
2845;519000;3; 3 ;47;967; 1 ;0;5;114;250;1954;0
2846;590300;3; 2 ;34;648; 2 ;0;4;132;0;1907;0
2847;2200000;5; 5 ;139;941; 2 ;4;3;365;647;2002;0
2848;410000;6; 3 ;59;839; 1 ;0;4;119;400;1962;0
2849;437000;2; 2 ;33;380; 1 ;0;3;130;0;2005;0
2850;221000;3; 3 ;38;662; 1 ;0;3;103;167;1984;0
2851;380000;4; 3 ;50;1816; 1 ;0;3;98;353;1963;2008
2853;395000;4; 1 ;46;932; 1 ;0;4;129;183;1968;0
2854;285000;3; 1 ;28;426; 2 ;0;3;109;0;1901;0
2855;311000;3; 2 ;44;270; 2 ;0;5;96;277;1903;0
2856;520000;3; 2 ;45;19757; 1 ;0;3;175;0;1991;0
2857;435000;3; 2 ;30;726; 1 ;0;4;118;0;1948;0
2858;120000;2; 1 ;23;3597; 1 ;0;2;89;0;1945;0
2859;1440000;3; 4 ;90;344; 2 ;0;3;248;370;2002;0
2860;186000;3; 2 ;31;389; 1 ;0;3;83;140;1912;1993
2861;756000;4; 3 ;50;504; 1 ;0;5;97;360;1947;0
2862;248000;4; 2 ;48;1216; 1 ;0;3;94;347;1950;2005
2863;287000;3; 2 ;30;1024; 2 ;0;5;117;0;1933;0
2864;510000;4; 3 ;61;723; 2 ;0;3;235;0;1998;2006
2867;399888;4; 3 ;42;743; 2 ;0;4;119;167;1930;0
2868;440000;3; 2 ;27;787; 1 ;0;4;105;0;1968;0
2869;899000;4; 3 ;55;540; 1 ;2;3;130;310;1959;1989
2870;540500;5; 4 ;72;667; 2 ;0;3;278;0;2014;0
2871;385000;3; 2 ;54;1008; 1 ;0;4;147;227;1978;2000
2872;558000;4; 3 ;48;932; 1 ;0;4;119;247;1962;0
2873;600000;3; 2 ;59;21366; 1 ;0;3;229;0;2007;0
2874;450000;4; 3 ;56;692; 2 ;0;3;216;0;2003;0
2875;232500;3; 1 ;31;761; 1 ;0;3;79;147;1961;2004
2876;436000;2; 1 ;18;594; 1 ;0;3;71;0;1949;1998
2877;240000;4; 2 ;42;1322; 1 ;1;4;150;40;1960;2001
2878;489950;3; 3 ;42;659; 2 ;0;3;164;0;1983;2009
2879;680000;6; 2 ;39;270; 1 ;0;5;81;257;1911;1984
2880;1068000;5; 4 ;93;894; 2 ;0;3;359;0;2001;0
2881;352450;3; 2 ;33;540; 1 ;0;5;129;0;1945;0
2882;335000;4; 2 ;47;9330; 1 ;0;4;183;0;1969;0
2883;549000;4; 2 ;30;275; 2 ;0;4;116;0;1906;1990
2884;1240000;4; 4 ;89;1190; 2 ;0;3;295;180;1990;2009
2885;618250;4; 4 ;59;302; 2 ;0;4;140;323;1931;0
2886;1815000;5; 3 ;90;1170; 2 ;0;3;349;0;1972;2003
2887;850000;2; 2 ;37;462; 2 ;3;3;119;90;1927;2011
2889;505000;3; 3 ;37;415; 2 ;0;3;145;0;1996;0
2890;925000;4; 3 ;76;18818; 2 ;0;3;295;0;1994;0
2891;275000;3; 2 ;43;1411; 1 ;0;4;167;0;1971;0
2892;499000;3; 2 ;43;450; 1 ;0;4;83;307;1910;0
2893;507000;3; 3 ;49;648; 2 ;0;3;191;0;2003;0
2894;619850;4; 3 ;53;832; 1 ;0;5;135;257;1972;0
2895;500000;3; 3 ;66;4384; 1 ;3;3;168;323;1994;0
2896;310000;4; 2 ;28;864; 1 ;0;3;110;0;1980;0
2897;646000;4; 3 ;54;367; 2 ;0;3;208;0;2008;0
2899;475000;3; 3 ;22;100; 2 ;0;3;86;0;2003;0
2900;600000;4; 3 ;71;756; 2 ;0;4;276;0;1970;0
2901;470000;3; 2 ;40;3500; 1 ;0;3;156;0;1997;0
2902;319950;2; 1 ;21;751; 1 ;0;3;83;0;1939;1969
2904;775000;4; 3 ;70;1439; 2 ;0;3;271;0;1996;0
2905;390000;3; 3 ;37;922; 1 ;0;3;98;170;1979;2014
2906;585000;4; 3 ;66;994; 2 ;0;3;256;0;2001;0
2907;1027000;3; 3 ;56;945; 2 ;1;3;219;0;1989;0
2908;232603;3; 2 ;41;1031; 2 ;0;4;158;0;1976;1992
2909;543000;3; 3 ;29;85; 3 ;0;3;112;0;2008;0
2912;728050;3; 3 ;54;610; 1 ;0;3;209;0;2008;0
2914;330000;3; 3 ;52;649; 2 ;0;3;201;0;2011;0
2916;441000;3; 3 ;44;655; 1 ;0;3;104;250;1979;2014
2917;650000;4; 3 ;71;593; 2 ;0;3;274;0;2003;0
2918;1950000;7; 4 ;108;1371; 2 ;1;3;257;593;1965;2003
2919;395000;3; 1 ;35;360; 1 ;0;3;81;200;1925;2002
2920;245000;1; 1 ;9;1350; 1 ;0;3;34;0;1963;2008
2921;905000;4; 4 ;69;1304; 2 ;0;3;211;210;1997;0
2922;660000;4; 4 ;70;835; 2 ;0;5;273;0;1988;0
2923;378000;4; 3 ;44;1101; 1 ;0;3;111;220;1978;0
2924;600000;2; 1 ;24;324; 1 ;0;4;94;0;1919;1980
2925;632500;4; 3 ;49;928; 2 ;0;3;188;0;1986;0
2927;754800;2; 3 ;64;700; 2 ;0;3;249;0;2006;0
2928;175000;2; 1 ;24;462; 1 ;0;4;92;0;1948;0
2930;450000;3; 2 ;33;313; 1 ;0;3;88;150;1947;2012
2931;790000;4; 2 ;48;983; 1 ;3;3;131;200;1974;0
2932;480000;4; 1 ;48;495; 1 ;0;3;94;347;1941;1994
2933;850000;3; 3 ;67;735; 2 ;0;3;203;207;1995;0
2934;725000;4; 4 ;92;2483; 2 ;3;3;310;167;2000;0
2935;380000;3; 2 ;35;386; 1 ;0;3;92;167;1949;1998
2936;979000;3; 2 ;39;1272; 1 ;1;4;153;0;1954;1979
2937;359950;3; 3 ;45;1045; 1 ;0;4;99;280;1981;0
2938;665900;4; 3 ;67;491; 2 ;1;4;200;217;1926;1993
2939;812000;3; 4 ;75;750; 2 ;0;3;292;0;2001;0
2940;203000;3; 1 ;27;644; 1 ;0;4;104;0;1953;1983
2941;456000;3; 2 ;33;2566; 1 ;0;4;130;0;1975;0
2942;547000;5; 3 ;51;367; 2 ;0;5;128;260;1916;0
2943;280000;3; 2 ;34;728; 1 ;0;3;132;0;1987;2000
2944;640000;2; 2 ;41;396; 1 ;0;4;79;293;1930;0
2945;477000;3; 2 ;41;728; 1 ;0;3;109;190;1976;0
2949;511500;4; 1 ;32;540; 2 ;0;3;122;0;1917;2009
2951;332000;3; 2 ;35;710; 1 ;0;3;136;0;1942;2014
2952;291000;3; 2 ;43;5486; 1 ;0;4;103;240;1967;0
2953;279000;4; 2 ;51;693; 1 ;0;3;99;367;1979;2014
2955;970500;3; 3 ;57;911; 2 ;0;3;222;0;1960;2012
2956;412000;2; 1 ;29;356; 1 ;0;3;62;190;1925;2002
2957;400000;3; 1 ;33;900; 2 ;0;4;129;0;1950;1983
2958;200000;3; 3 ;29;668; 2 ;0;5;111;0;1913;0
2959;397000;4; 3 ;54;1055; 2 ;0;3;209;0;1997;0
2960;715000;4; 3 ;76;597; 2 ;0;3;296;0;2003;0
2961;371000;4; 3 ;59;429; 2 ;0;3;230;0;2005;0
2962;458000;3; 3 ;43;451; 2 ;0;3;168;0;2003;0
2963;436500;5; 3 ;72;1119; 1 ;0;3;161;440;1977;2004
2964;329950;3; 3 ;42;728; 2 ;0;3;164;0;1983;2009
2965;950000;3; 4 ;71;1700; 1 ;4;4;149;467;1962;0
2966;282000;4; 2 ;44;567; 2 ;0;3;170;0;1997;0
2967;250000;1; 1 ;19;1468; 1 ;0;2;61;40;1931;0
2968;1135000;6; 5 ;160;22024; 2 ;0;4;434;693;2002;0
2969;400000;4; 2 ;62;17054; 2 ;4;3;240;0;1972;2002
2970;681500;5; 3 ;76;1053; 1 ;0;3;147;543;1964;2000
2971;200000;2; 1 ;20;594; 1 ;0;5;77;0;1949;0
2972;1300000;5; 4 ;78;702; 3 ;2;3;267;133;1937;1999
2973;1462497;5; 4 ;89;432; 3 ;3;3;248;363;2008;0
2974;995000;4; 5 ;89;1220; 2 ;2;3;270;283;1998;2006
2975;355000;4; 3 ;47;744; 2 ;0;3;184;0;1996;0
2976;425000;3; 3 ;42;919; 1 ;0;3;116;167;1967;2011
2977;869000;4; 3 ;87;2780; 2 ;0;3;275;227;1988;2000
2978;915000;3; 4 ;62;360; 2 ;0;3;195;163;2003;0
2979;2110000;3; 3 ;75;1605; 2 ;0;4;291;0;1973;0
2980;925000;4; 2 ;73;939; 1 ;0;4;184;367;1959;0
2981;2400000;6; 5 ;127;972; 2 ;3;4;399;350;1999;0
2982;390000;3; 1 ;27;338; 2 ;0;3;104;0;1910;2006
2983;330000;3; 3 ;43;1010; 2 ;0;3;167;0;1995;0
2984;482500;4; 3 ;38;686; 1 ;0;5;100;173;1990;0
2985;525000;3; 3 ;41;169; 3 ;0;3;158;0;2001;0
2986;237000;3; 1 ;30;734; 1 ;0;4;117;0;1960;2001
2987;205000;3; 1 ;22;658; 1 ;0;5;86;0;1960;0
2988;623000;3; 3 ;43;700; 2 ;0;5;167;0;1989;0
2990;400000;4; 3 ;56;713; 1 ;0;4;126;340;1973;0
2991;405000;3; 1 ;34;900; 2 ;0;3;131;0;2002;0
2992;337000;4; 3 ;52;765; 2 ;0;3;202;0;1992;0
2993;355000;2; 1 ;29;2434; 1 ;1;3;90;80;1943;2002
2994;885000;3; 3 ;48;860; 1 ;0;4;145;150;1975;0
2995;420000;5; 3 ;53;929; 1 ;0;3;117;327;1959;1989
2998;830000;5; 3 ;65;917; 2 ;0;4;250;0;1978;2000
2999;725000;6; 2 ;55;367; 2 ;0;3;214;0;1917;2009
3002;488800;4; 3 ;50;870; 1 ;0;4;117;290;1976;1992
3003;1320000;4; 4 ;102;3258; 2 ;0;3;397;0;1989;0
3004;489000;4; 2 ;49;1033; 1 ;0;4;95;353;1940;2001
3006;595000;3; 3 ;76;2038; 2 ;0;4;296;0;1993;0
3008;1080000;3; 3 ;114;3920; 2 ;0;4;360;303;1989;0
3010;625000;3; 3 ;57;432; 2 ;0;3;220;0;2014;0
3011;339990;3; 3 ;60;414; 2 ;0;3;231;0;2014;0
3012;775950;4; 3 ;69;396; 2 ;0;3;267;0;2014;0
3015;725000;3; 4 ;86;795; 2 ;0;3;332;0;2001;0
3016;375000;2; 1 ;29;164; 2 ;0;4;75;133;1948;0
3017;1100000;3; 3 ;51;1800; 1 ;1;3;126;267;1952;2008
3018;639500;4; 3 ;54;809; 2 ;0;3;210;0;1986;0
3019;849000;4; 2 ;50;567; 2 ;1;4;194;0;1928;0
3020;418000;4; 2 ;36;826; 1 ;0;3;90;183;1956;2001
3021;442900;4; 2 ;41;251; 1 ;0;4;80;297;1943;0
3022;750000;3; 2 ;61;499; 2 ;0;3;151;310;1934;1978
3023;930000;3; 3 ;76;615; 2 ;0;3;296;0;2000;0
3024;565000;2; 2 ;31;540; 1 ;0;4;86;123;1914;1945
3025;874150;4; 4 ;82;1297; 2 ;1;3;231;320;1987;2000
3026;545000;4; 3 ;49;542; 2 ;0;3;188;0;1990;2009
3027;500000;4; 3 ;47;756; 1 ;0;3;128;207;1963;2008
3028;687000;4; 3 ;55;907; 2 ;0;5;213;0;1966;0
3030;439500;3; 3 ;48;3600; 1 ;0;4;141;160;1977;0
3031;802000;3; 2 ;67;450; 2 ;0;4;166;343;1907;0
3032;732600;4; 3 ;49;657; 1 ;0;4;111;300;1963;0
3035;365000;4; 2 ;45;2304; 1 ;0;1;175;0;1962;0
3036;290900;2; 2 ;37;1584; 2 ;0;3;145;0;1930;1983
3037;577000;3; 3 ;48;518; 1 ;0;3;120;243;1976;0
3038;280000;2; 1 ;23;270; 1 ;0;4;91;0;1925;1968
3040;800000;3; 3 ;55;1064; 1 ;0;4;131;310;1972;0
3042;440000;3; 2 ;36;649; 1 ;0;3;113;103;1983;2009
3043;249500;2; 2 ;35;778; 1 ;0;4;135;0;1963;0
3044;690000;2; 1 ;23;410; 1 ;0;4;87;0;1907;0
3045;235000;3; 1 ;27;999; 1 ;0;4;105;0;1968;0
3046;320000;3; 3 ;53;668; 2 ;0;3;205;0;1998;2006
3047;350000;7; 3 ;65;861; 1 ;2;3;126;467;1963;2008
3048;334000;4; 2 ;27;842; 2 ;0;3;104;0;1970;2014
3049;235000;6; 3 ;51;716; 2 ;0;3;196;0;1980;0
3050;442000;4; 3 ;59;653; 2 ;0;3;227;0;1990;2009
3051;264000;3; 2 ;41;673; 1 ;0;4;158;0;1966;0
3052;275000;2; 1 ;27;590; 1 ;0;4;106;0;1949;1985
3053;430000;2; 2 ;22;416; 1 ;0;4;86;0;1949;1985
3055;775000;4; 3 ;53;554; 2 ;0;3;207;0;1999;0
3056;603500;6; 3 ;62;756; 1 ;0;5;140;370;1962;0
3057;230000;3; 1 ;36;35021; 2 ;0;4;138;0;1919;1985
3058;449000;4; 3 ;43;454; 1 ;0;3;111;207;1930;2013
3059;2075000;4; 4 ;98;1834; 2 ;0;3;381;0;1997;0
3060;420000;3; 2 ;28;453; 1 ;0;3;79;107;1937;1999
3061;735000;4; 3 ;53;459; 1 ;0;5;121;310;1954;0
3062;200000;3; 2 ;25;864; 1 ;0;4;98;0;1968;0
3063;286000;3; 3 ;26;68; 2 ;0;3;70;107;2008;0
3064;579000;3; 3 ;38;114; 3 ;0;3;148;0;2009;0
3065;345100;3; 4 ;45;776; 1 ;0;3;122;197;1959;1989
3066;350000;3; 2 ;39;914; 2 ;0;3;149;0;1957;2000
3067;291500;3; 1 ;20;831; 2 ;0;5;79;0;1946;0
3068;649950;3; 3 ;35;124; 2 ;0;3;108;100;2014;0
3070;500000;3; 1 ;27;459; 2 ;0;3;104;0;1911;2005
3071;362300;3; 3 ;56;1374; 2 ;0;3;219;0;1997;0
3072;324000;4; 2 ;49;649; 1 ;0;3;105;313;1975;0
3073;495000;3; 2 ;69;1098; 2 ;0;4;208;213;1918;1974
3074;233500;3; 3 ;38;266; 2 ;0;3;149;0;1985;0
3075;479000;3; 3 ;49;1019; 2 ;0;4;190;0;1978;2000
3076;322200;4; 3 ;47;1710; 2 ;0;4;181;0;1975;0
3077;835000;4; 3 ;70;2625; 2 ;0;3;273;0;1998;2006
3078;347000;3; 1 ;30;756; 1 ;0;3;114;0;1955;2005
3079;725000;3; 2 ;37;775; 1 ;0;5;145;0;1962;0
3080;345000;3; 1 ;26;378; 2 ;0;4;103;0;1904;0
3081;345950;3; 3 ;49;371; 2 ;0;3;190;0;1989;0
3082;550000;3; 2 ;43;728; 1 ;0;4;166;0;1964;0
3083;399950;3; 2 ;36;470; 1 ;0;4;73;250;1940;2001
3086;453000;4; 2 ;49;668; 1 ;0;4;95;353;1956;0
3088;235000;4; 2 ;34;800; 2 ;0;3;106;90;1962;2003
3089;389800;3; 2 ;44;1154; 1 ;0;3;169;0;1959;1989
3090;346000;3; 2 ;30;729; 1 ;0;3;79;130;1950;2005
3091;360000;4; 2 ;40;578; 1 ;0;3;155;0;1953;0
3092;650000;4; 3 ;56;662; 2 ;0;3;216;0;1990;2009
3094;234000;2; 1 ;20;999; 1 ;0;3;78;0;1940;1996
3095;260000;4; 3 ;46;3334; 2 ;0;3;180;0;1989;0
3096;349900;3; 2 ;56;3490; 1 ;0;5;109;403;1949;0
3097;275000;3; 1 ;25;540; 1 ;0;4;97;0;1952;0
3098;725000;4; 3 ;79;2737; 2 ;0;3;308;0;1988;2000
3099;375000;4; 3 ;43;672; 2 ;0;3;168;0;1990;2009
3100;806000;4; 3 ;58;18583; 1 ;0;3;225;0;1997;0
3101;470000;3; 3 ;50;740; 2 ;0;3;194;0;1992;0
3102;490000;3; 3 ;34;225; 2 ;0;3;97;130;1984;0
3103;615000;5; 2 ;49;376; 2 ;0;5;114;287;1926;0
3104;249000;3; 1 ;23;1728; 1 ;0;3;90;0;1968;2010
3105;396500;3; 2 ;56;643; 1 ;0;3;122;347;1955;2005
3106;405000;2; 1 ;20;234; 1 ;0;4;77;0;1901;0
3107;560000;3; 3 ;46;1123; 2 ;0;4;176;0;1989;0
3108;459950;4; 3 ;46;550; 2 ;0;3;180;0;2003;0
3109;265000;3; 1 ;38;851; 2 ;0;3;146;0;1928;1954
